app_id,GOOD,disp_income,occ_code,cust_age,time_emp,res_indicator,I_01,I_02,I_03,I_04,D_01,ER_01,ER_02,I_05,D_02,I_06,P_01,S_01,CA_03,CA_02,CA_01,S_02
-1120,0,0,SL,30,0,H,2,5750,2,3,275,9.51,0,21.11,3999,0,60.72740234,2,1,0,3,0
-290,1,680,SD,27,0,H,1,5538.833333,2,2,0,12.26,7,12.72,2159.92,0.425858148,49.2734375,1,1,15,3,4
-14240,1,1040,SL,31,1,P,1,5400,2,3,104,17.71,6.26,24.6,1022,0.050774159,55.9140625,1,3,0,3,3
13924,1,900,SO,24,1.595,R,1,5350,2,1,0,7.31,2.07,11.28,621,0.128821672,35.671875,2,1,0,3,1
-8490,0,0,SO,32,0,R,2,5250,2,2.64,0,5.065,0,8.53,5830,0.102131828,54.6015625,1,0,353.17,5,1
13112,1,1000,SO,32,1,R,1,5000,2,3,81,0,0,2,1241,0,45.9212513,1,2,1507,3,-1
-13765,1,0,SO,27,1,P,2,4950,2,4,25.76666667,14.23,9,14.95,3626,0.117461228,39.109375,1,3,0,3,1
9298,0,0,SM,30,1,H,2,4650,2,2,0,6,0,10.63,3007,0.52489475,41.640625,2,2,437,3,1
-9331,1,0,SD,36,1,H,1,4650,2,4,15.13,5.955,2.98,8.62,929,0,51.95515625,1,2,0,3,1
5969,1,1,SA,34,1,R,1,4450,2,3,0,7.925,4,7.86,1487,0.559155623,54.6875,1,3,193,3,1
-6812,0,1,SC,20,1,R,4,4200,2,4,60,13.12,3.32,21.53666667,682,0.102418089,21.75,4,3,2877,3,1
-2001,1,1380,SL,36,2,R,2,4200,2,12,76.06,1,1,8,4073.89,0,44.734375,3,6,1987,1,0
-12266,1,1800,FT,42,0,R,8,3900,2,3,35,10.82,4.62,23.975,1302,0.102208392,15.80273438,5,3,0,2,0
6529,1,1,SB,19,1,H,2,3827.7,2,1,56.3,26,9.71,10,1720.81,0.052635065,39.921875,1.68,1,0,3,-1
-7994,0,1900,SM,31,1,R,1,3529.5,2,2.47,250,5.93,3,12.2,1688.21,0.454862924,32.84375,1,0,348.7,5,1
-1194,1,2,SD,34,2,H,1,3500,2,2,1,13,5,17,32,0.264983892,54,2,1,0,3,1
141,0,0,SB,22,3,P,1,3450,2,2,25,1,2,11,1434.29,0.111979454,53.484375,1,2,3809,3,1
2616,1,320,SO,27,1,P,1,3349.333333,2,1,0,27,11,18,1767.23,0.243801601,40.609375,1,1,554,3,3
10071,1,1,SO,39,1.53,R,1,3236.5,2,1,0,0,8,1,1571.85,0.030551737,35.21875,1,1,0,3,1
-6695,1,0,SC,23,1,R,1,3200,2,2,16.7275,21,4,17,0,0.068696551,32.78125,1,2,0,3,-1
11354,1,200,FT,23,1.725,P,1,2800,2,1,1,11.35,2,17.03,1394,0,38.734375,1,1,602,3,3
-1228,0,0,SD,40,0,R,1,2726.5,2,4,208.87,0,10,8,2177.54,0.812412994,34.734375,1.4,1,0,3,-1
-2953,0,0,SA,21,0,P,3,2650,2,2,70,5,3,3,1426,0.279447548,77.8125,2,1,0,3,1
-10225,1,1,SN,29,2,R,3,2647,2,2.01,0,10.84,3.41,9.6,1267.9425,0.019342928,41.875,1,0,716.8433333,5,0
-8531,1,1660,SO,31,3,R,1,2646,2,2,80,5.71,0,10.44,1317.866667,0.264149636,60.421875,2,2,98,3,0
-7527,1,1,SL,24,1,R,4,2600,2,2,35,9,6,60,465,0,17.81640625,3,2,0,3,0
-10038,1,0,SH,33,1,H,1,2468.833333,2,1,0,9.51,3.31,10.095,1056.95,0.05157259,26.96484375,1.26,1,0,3,-1
-11124,0,660,SK,20,2,P,1,2450,2,4,80,8,3.38,43,2108,0.482705121,43.1953125,2,3,267,3,0
-317,1,1,SD,20,0,P,1,2450,2,1.65,1,26,3,22,946.53,0.186374583,55.5625,1,0,403.005,5,1
13149,0,460,SL,19,1.285,P,2,2400,2,1,108.72,27,0,12,1737,0.183218541,55.6953125,3,1,709,3,0
-12024,1,0,SO,22,2,P,1,2400,2,2,0,22,3,37,1085,0.052972534,58.390625,1,1,305,3,1
-8588,0,1,SC,18,1,P,1,2331,2,1.67,45,4,8,5,1660.27,0.057579289,79.1875,2,0,247.87,5,0
5566,1,1,SE,19,1,P,1,2250,2,1.43,0,3,0,21,1117,0.032127456,75.078125,1.26,0,174.3,5,-1
-7615,1,0,SO,26,2,P,2,2150,2,1,39,17,9,39,929,0.248858666,57.6015625,2,0,653.35,5,0
-8905,0,1420,SD,35,1,H,2,2150,2,3,215.86,7.19,3,10.94,961,0.46043561,28.72265625,1,3,893,3,3
4182,1,0,SO,19,0.65,P,1,2150,2,1,0,6,2,23,0,0.102329342,77.734375,1.19,1,0,3,4
3744,1,1,SB,19,0,P,1,2100,2,1.48,0,1,1,5,0,0.109662484,56.1328125,1,0,289.395,5,0
-12277,1,1200,SE,23,1.68,P,1,2091.5,2,1.98,0,16.78,6.035,28.42,894.145,0.027320229,70.578125,1.19,0,162.37,5,-1
7443,1,0,SO,20,1,P,1,2050,2,1.45,30,21,2,9,590.05,0.029042097,46.578125,1,0,369.55,5,1
-6783,1,0,SC,42,1,R,1,2000,2,1.81,39,15,3,16,2014,0,88.09375,1.3,0,135.4475,5,-1
3410,0,1,SL,21,0,P,1,2000,2,3,130,13,4,41,750.49,0,67.34375,1,2,1890,3,-1
12192,0,0,SO,34,2,R,3,1950,2,4,200.09,12.242,0,31.53,341,0,88.40625,2,4,5912,3,0
4602,1,0,SC,22,1,P,1,1950,2,1,0,11.84333333,3.53,17.715,31,0.532015784,59.2109375,1.17,1,0,3,-1
8943,1,320,SA,25,2.74,R,1,1919.5,2,1.37,0,8.84,0,16.6,709.65,0.222057573,60.546875,1,0,524.73,5,1
-460,1,1520,SM,23,5,R,1,1900,2,2,0,10.02,2.88,20.91,526,0.406422121,67.84375,1,2,708,3,1
-5685,1,1,SO,21,1,P,1,1900,2,2,1,13,2,50,1,0.19082744,79.828125,2,2,1679,3,1
2408,1,0,SO,20,0,P,1,1900,2,2,0,11,2,33,0,0,73.84375,1.14,1,0,3,-1
-5002,1,0,SN,36,2,H,3,1850,2,2,0,13.29,3,17.7,0,0,69.46875,4,2,0,3,0
481,1,0,SB,28,2,P,2,1800,2,3,0,9.37,6.23,1,1768,0.30291325,87.953125,1,1,0,2,1
-11923,1,0,SA,21,1,P,2,1800,2,2,0,6,1,68,597.94,0.313121884,78.34375,3,2,0,2,0
9431,0,0,SK,19,1,P,1,1750,2,1,30.39333333,11.64,1,19.93,342,0.040618443,53.296875,1,1,0,3,1
5631,0,0,SE,27,2,R,1,1746.5,2,1.18,5,3.85,1.33,6.86,1060.754,0.227475992,48.546875,1,0,413.15,5,1
-10437,1,2,SO,27,1.3,R,2,1723.5,2,2,24.68,0,3.45,3,820.55,0.299496786,74.859375,1,2,0,3,1
1298,1,1,SF,26,0,P,2,1677.5,2,2,1,8,6,32,604.84,0.009190607,72.90625,1,1,0,3,1
-5274,1,300,SE,33,1.44,R,1,1676.166667,2,1.54,0,3.53,1.19,3,935.53,0.110644286,57.484375,2,0,95.54,5,0
-3472,0,1740,SO,27,0,R,2,1673.5,2,2,112.34,7.905,0,14.37,962.77,0.062479298,47.70743164,3,2,1824,3,0
-10211,1,0,SC,24,4,R,1,1650,2,1,7.03,8.75,1.516666667,12.12,218,0.205175884,57.5546875,1,1,0,3,1
-12388,1,1500,SO,33,1.3,R,2,1626.5,2,2,1,5.205,0,8,857.99,0.357396002,56.5078125,3,2,0,3,1
-4792,0,500,SO,23,1.29,R,2,1600,2,1,94.03,11.14,2.16,23.3,250,0,60.7734375,2,0,187.17,1,0
-11635,0,0,SO,31,1,R,2,1600,2,1,0,7.38,2.97,15.1,1487,0,69.140625,3,0,247.38,2,1
11571,1,2,SL,22,4,R,1,1600,2,4,0,15,4,4,733.262,0.329212926,56.9609375,1,4,1040,3,-1
10046,0,0,SD,27,1,P,1,1569,2,2,0,3,3,5,1004.42,0.264719589,43.1875,2,2,0,1,1
-13964,0,0,SM,22,0,R,3,1550,2,2,211.0225,10.8,2.96,16.28,1364,0.215288644,24.76953125,2,2,0,2,0
1281,0,960,SO,32,0,R,1,1550,2,2.63,0,15.31,5.225,21.71,1488,0.003163612,70.90625,1,0,442.49,5,1
9937,0,1,SD,27,1,P,1,1548,2,2,0,3,3,5,1006.92,0.280937005,40.7578125,2,2,0,1,1
13777,0,600,SO,19,1.53,P,3,1500,2,1,99.17,7.91,1.86,1,536.9233333,0.129539161,60.1015625,2,1,689,3,1
6955,0,0,SO,18,1,P,3,1500,2,4,0,4,0,15,0,0.020063103,83.40625,1,4,0,3,1
-11684,1,1760,SC,20,1,P,3,1500,2,2,0,9,0,64,776,0.095424964,76,2,2,822,3,1
12603,0,1,SB,18,1,P,1,1450,2,1,42.385,6,2,9,0,0,71.796875,2,1,615,3,1
14160,0,700,SB,28,0.98,R,1,1450,2,3,0,3.61,0,6.45,1550,0.073911544,55.3046875,1,2,0,3,2
2750,1,1,SO,19,0,P,1,1450,2,1,0,7,1,11,0,0.294581689,60.1328125,1,1,0,3,1
-7003,1,1,SD,29,1,P,2,1405,2,1,1,2,1,3,711.21,0.171989508,63.8203125,2,1,0,3,1
-10070,0,0,SO,36,1,R,8,1371.5,2,1,681,14.44,8,17.99,763.91,0.578621529,51.0234375,4,0,278.67,5,1
-11482,1,0,SC,21,3,R,1,1358,2,1,13.23,6,2.17,44,361.65,0,66.75,2,1,657,3,0
-4838,0,1,SB,18,1,P,8,1350,2,4,275.16,19,0,51,682,0.040051619,73.875,6,4,0,3,0
-12380,1,1600,SD,37,2,R,2,1350,2,2,58,7.39,0,16.7,1183.7,0,62.4453125,1,2,1711,3,1
-9929,1,0,FT,26,1.445,R,1,1350,2,1,0,8.37,1.81,2,341,0,85.5,1,1,0,3,1
-348,0,0,SL,22,1,R,1,1350,2,2,128.18,6.62,2.223333333,10.64,739.76,0.298678624,26.51171875,1,1,485.74,1,4
10572,1,1,SO,22,1,P,1,1308.8,2,2,51,11.37,2,17,438.08,0.065757457,52.8671875,1,2,1236,3,1
-14883,0,80,SB,26,5,R,1,1255,2,3,190.6,4.51,2.47,8.06,1086.62,0.033545453,14.63476563,1,1,476,3,-1
-14340,0,0,SO,23,0,R,7,1250,2,2,92,11.45,2.24,24.34,622,0.007390316,35.921875,3,2,97,3,0
6298,1,0,SO,18,1,P,2,1250,2,2,30.88,21,0,28,310,0,71.71875,1,2,165,3,2
1131,1,1,SO,29,0,P,2,1250,2,1,0,2,2.52,4,744,0.19683608,52.6484375,2,0,0,3,1
3795,1,0,SC,21,3,P,1,1250,2,1,0,9,2,9,0,0.55148609,65.65625,1.18,1,0,3,-1
-1042,1,0,SO,19,1,P,1,1250,2,1,1,4,1,22,314.04,0.230307173,59.9765625,1,1,1088,3,-1
-6761,1,0,SO,18,0,P,1,1250,2,1.5,13.6,4,0,71,296.522,0,66.5,1,0,269.79,5,1
-1168,1,0,SD,29,0,R,3,1244.166667,2,2,0,5.065,2,9.63,899.49,0.228667514,51.640625,1,0,0,3,0
-6324,1,0,SO,27,1,P,1,1205.5,2,2,15.64,2,3,17,675.23,0.085765492,43.75,2,1,0,3,1
12443,1,1,SO,28,1.44,R,1,1202.5,2,1,10.485,6.77,1.0925,13.55208333,515.7825,0.07147603,71.5,1.18,1,0,3,-1
-12069,0,900,SO,46,0.86,R,2,1201.333333,2,3,191.29,11.04,6,11.46,854.59,0,26.484375,1,2,0,3,0
-791,1,0,SB,25,1.425,R,3,1200,2,1,1,6.65,2.38,4,555.2733333,0.002732996,61.5703125,2,0,0,3,0
-13740,0,460,SO,54,0,R,2,1200,2,4,174.25,6.03,3,6.35,836,0,38.421875,1,3,0,3,2
-12866,1,500,SB,30,2,R,1,1200,2,4,0,8.48,3.68,10.03,3294.17,0.253025439,35.0078125,1,5,901,3,-1
-13918,1,0,SL,20,2,P,1,1200,2,2,0,8,0,10,432.725,0.030618616,62.6796875,1,2,0,3,2
-9630,1,1,SO,19,1,P,1,1200,2,2,0,10,0,42,188,0.010426807,70,2,2,0,3,1
-12326,0,0,SB,21,4,P,3,1190.166667,2,3,65,12,4,5,430.63,0.114976552,66.515625,2,1,0,3,1
-9942,0,0,SO,22,1,P,3,1188.166667,2,1,675,9.1,3,2,574.9933333,0.292951697,61.8046875,4,0,185.4933333,1,1
10991,1,0,SO,27,1.39,R,1,1172,2,1,11.47,4.1,1.1425,9.035,645.384,0.311991819,65.515625,1.19,1,0,3,-1
-13946,1,600,SO,27,1.325,R,1,1152.5,2,1,0,5.8,0,9.19,569.74,0.719830502,30.21875,1,1,0,3,1
11392,0,0,SO,19,2,P,2,1150,2,1,1,16,2,7,1,0,73.28125,3,1,0,3,0
-6157,1,660,SN,29,1.46,R,1,1133.5,2,1.3,8.79,4.79,1.41,6.63,735.88,0.345166915,57.1015625,1,0,67.44,5,1
7070,0,120,SO,20,1,P,1,1121.5,2,3,69.31,27,3,20,610.54,0.098746276,83.546875,1,2,404,3,1
-13794,1,360,SB,30,1.13,R,2,1108.333333,2,1,1,7.693333333,1.75,16.34,690.7933333,0.042944468,71.1875,2,1,0,3,0
-11239,1,0,SB,27,2,P,3,1100,2,2,0,12.29255556,2.89,25.7,420.37,0.149945837,77.234375,2,2,0,3,1
-2462,0,0,SO,20,0,R,3,1100,2,1,0,8.37,1.66,1,414.3673333,0.082336232,76.578125,2,1,145,3,1
-1262,0,0,SD,47,2,R,1,1100,2,3,593,8.27,7,12,1230.386667,0.444738176,18.3828125,1,1,371,3,1
7612,0,0,SB,19,1,P,1,1100,2,1,27.79,23,2,5,185,0.001367376,69.25,1,1,0,3,0
11091,1,600,SO,27,1,R,1,1079.5,2,2,1,2,1,3,550.144,0.121390369,53.109375,1.265,1,0,3,2
-8674,0,0,SO,20,1,P,1,1071,2,2,56,2,3,9,576.12,0.337362094,37.65625,1,2,30,1,1
3986,0,0,SM,22,1,P,1,1067.5,2,2,56,8,5,58,449.16,0.096167484,92.65625,1,1,0,3,1
-11940,1,480,SO,26,1.655,R,1,1065.75,2,1.18,0,5.92,1.29,11.63,613.8733333,0.159474628,75.875,1,0,111.43,5,0
-8702,1,0,SE,19,1,P,1,1057.9375,2,1,11.68,4,2,69,229.99,0,72.8125,2,1,0,3,1
-14295,1,600,SB,29,1.34,R,1,1053.5,2,1.35,33.86,4.46,1.3,7.39,859.35,0.006133769,58.3984375,1,0,110.55,5,0
-7818,0,0,SN,20,1,R,7,1050,2,4,160.57,10.46,0,18.97666667,124,0.324053911,32.625,5,3,993,3,0
733,1,0,SD,20,3,P,2,1050,2,1,7.145,7,2,27,154,0.012673082,63.328125,1,1,521,3,1
-10869,1,0,SD,21,1,R,1,1050,2,1,25,10.67333333,2.02,20.53,380.2,0,75.125,1,1,313,3,1
1555,1,0,SO,21,0,P,1,1050,2,1.47,26,12.01,3,20.61,187,0.515671168,56.6328125,1.15,0,40.74,5,3
7284,1,600,SM,18,1,P,2,1043.5,2,2,129.59,8,0,94,314.66,0.047338578,74.65625,1,2,0,3,1
2389,1,800,SL,30,0,R,2,1043.5,2,2,27.22,5,2.01,32,663.6,0.274265,39.0546875,2,1,0,3,1
12316,1,1,SO,20,3,P,1,1043,2,3,45,14.41416667,2,30.925,284.34,0,66.12512835,1,3,0,3,-1
12979,1,600,SA,24,1.16,P,1,1039.5,2,1,15.12,5,2.84,27,343.75,0.045506874,72.5625,1.14,1,0,3,-1
-13661,1,0,SA,21,0,P,1,1019.2,2,1,1,27,3,37,255.73,0,72.625,1,1,0,3,0
-13396,1,500,SB,22,2.48,P,3,1000,2,3,1,14,5,51,461.5,0,74.921875,2,3,561,3,1
12061,0,800,SO,22,4,P,2,1000,2,1,34,22,4.76,37,867,0,64.015625,1,1,1725,3,1
12127,1,200,SL,20,2,P,1,1000,2,3,36,12.515,3,31.094,308.75,0.274991509,74.8125,1,3,0,3,1
12480,1,500,SB,33,1.24,R,2,994,2,1,41,6.973333333,1.9225,14.8,569.21,0.137753366,69.90625,1.56,1,0,3,-1
-12621,0,1,SF,22,1,P,1,957.1666667,2,4,57.32,6,6,5,598.02,0.039758985,58.546875,2,2,0,1,1
-2963,1,660,SO,19,0,P,2,954.6,2,3,1,11,1.255,60,412.3233333,0.142798945,73.5,3,2,0,3,0
10074,0,0,SF,20,1,P,3,950,2,2,0,0,1,3,0,0.189257095,37.75,2,2,0,3,1
-10300,1,1,SO,19,1,P,3,950,2,3,25,13.27,1.083,25.6,165.985,0.186580832,37.796875,1,2,0,3,-1
5987,1,260,SO,21,4,P,1,950,2,3,121,2,3,16,838.62,0.135375941,74.828125,1,3,2761,3,-1
932,1,0,SL,22,2,P,1,950,2,3,42,19,7,16,658.45,0,50.7265625,1.11,0,0,3,-1
2076,0,840,SA,27,1.32,R,1,950,2,1,95,4.68,0,8.89,1003.06,0.199281597,48.1171875,1,1,799,3,2
-5343,0,0,SD,29,1,R,1,950,2,1,75.2,4.18,1,9.18,744,0.341680324,35.078125,2,1,0,3,1
-6254,1,0,SA,19,1,P,1,950,2,2,5.9625,23,1,13,97.64,0.197081358,57.2734375,1,2,0,3,0
13680,1,0,SE,22,1,P,1,950,2,3,0,17,6,22,529.28,0,68.796875,1,2,0,3,-1
17,0,0,SA,19,0,P,1,950,2,1,0,0,0.96,12.085,266.6366667,0.189608414,51.75,1.18,0,0,3,3
-1430,1,0,SF,20,0,P,1,950,2,1,12.328,12.20916667,2,1,0,0.034953386,36.4375,1.128333333,1,0,3,-1
-1446,0,200,SC,25,0,R,1,950,2,2,44,9.19,1.97,14.55,582.6,0,52.359375,1,2,833,3,-1
1850,1,0,SD,20,0,P,1,950,2,1,84,8,0,16,1084,0.081495612,54.15625,1,1,0,3,2
5520,1,1,SC,18,1,P,1,930,2,1.24,1,10,0,19,584.9925,0.048902374,99,1.16,0,112.1155556,5,-1
-4494,0,0,SD,28,1,P,3,900,2,1,251.85,15.31,7,18,1196.32,0.042977418,69.765625,3,0,174.09,1,1
-9854,1,700,SB,25,1.54,P,1,900,2,2,14.89,4,2.86,6,403,0.590610923,46.8515625,1,0,114.79,3,1
2583,1,0,SO,18,0,P,1,900,2,1.26,0,8,0,38,62,0,58.234375,1.08,0,71.636,5,4
2460,1,0,SN,18,0,P,1,887.5,2,2,6.51,16,0,5,185.1271429,0,82.828125,1,1,0,3,-1
-475,1,500,SO,25,1.48,R,1,885,2,1,13.94,4,0.63,6.3,407.904,0.177843202,56.2421875,1,0,0,3,1
2016,1,0,SK,18,0,P,1,884.5,2,2,10.86666667,25,0.57,37,166.85,0.056294664,78.5,1,1,0,3,-1
974,0,800,SB,24,1.146666667,R,3,860,2,1,0,11.36,2.07,21.874375,540.11,0.409203723,62.3984375,1,0,0,3,1
-6399,1,0,SD,18,1,P,4,850,2,1,1,4,1,6,124,0.500284636,33.2109375,3,1,0,3,1
-476,1,1,SB,18,0,P,3,850,2,1,56.75,2,0,28,259.41,0,11.65625,1,0,0,3,1
10867,1,600,SB,21,4,P,1,850,2,2,17.28,0,2.22,10,418.49,0.160086597,64.65625,1.16,1,0,3,2
-11716,1,0,SM,18,1,P,1,825,2,1.133333333,0,4,0.626666667,8,142.59,0.142188167,58.765625,1.11,0,28.62,5,-1
12134,1,0,SB,20,1.44,R,1,814,2,1,1,0,1.0525,18.865,354.224,0.104382359,79.03125,1.23,0,34.46,2,-1
4210,1,0,SH,18,1,P,1,811.5,2,2,9.65,6,0,11,152.5626667,0.201650159,53.03125,1,2,0,3,-1
621,1,1,SO,23,1.86,R,1,807.5,2,1,13.61,8.386,1.136666667,14.31,322.8025,0.456198497,60.609375,1,0,0,3,0
10036,1,500,SO,22,1.52,R,1,807,2,2,0,9.7575,1.16,14.1,325.3833333,0.083193265,39.0546875,2,2,0,3,1
9590,0,0,SD,20,1,P,2,804.9166667,2,1,0,15,2,21,228.42,0.049009026,72.953125,1,1,0,3,0
3312,0,0,SL,19,0,P,3,800,2,2,0,2,1,6,775,0,47.53125,2,1,0,3,1
6054,1,0,SN,23,1,P,1,800,2,1,0,4,5,13,0,0,44.03125,1,1,182,3,-1
6541,0,0,SL,24,1,P,1,800,2,1,0,2,2,14,496,0,60.89857422,1,1,0,3,0
1241,1,1,SC,24,0,P,1,800,2,2,13.78,9,6,44,0,0,77,1.15,1,0,3,-1
-3479,1,0,FT,20,1.36,P,1,798,2,1.28,14.21666667,13.67,2.2,17.59,323.4875,0.024416793,47.21875,1,0,81.22,5,0
4387,1,0,SM,19,1,R,1,793,2,1,1,11,0,35,156.2325,0.020291366,89.890625,1,1,0,3,1
965,1,0,SO,26,1,R,2,791,2,1,66,5.62,1.85,7.6,478.965,0.08473685,30.0078125,2,0,0,3,1
-9076,0,0,SB,21,1,P,3,780.5,2,1,0,12.2525,2.79,29.819375,378.16,0.279398872,85.203125,4,1,0,3,0
-12780,0,0,SB,23,1,R,1,769.6875,2,1,0,7.01,0,10.26333333,544.7366667,0.360875107,56.8046875,1,1,0,3,1
-6381,1,0,SD,19,1,P,1,762.25,2,2,10.88333333,25,2,26,137.34,0.103714318,65.40625,1,2,0,3,0
11667,1,0,SE,20,1,P,1,757.25,2,3,12.85333333,16,2.21,16,560.22,0,83.703125,1,2,0,3,-1
1421,1,0,SH,19,0,P,1,756.5,2,2,0,13,1,40,103.035,0,63.421875,1,1,0,3,-1
-9963,1,0,SH,18,1,P,2,750,2,1,0,9,0,25,0,0,58.1796875,2,1,0,3,1
10180,0,1,SF,19,1,P,2,750,2,2,101,12.78,0,33.02,228.553,0.044821044,71.359375,2,2,327,3,1
13101,1,0,SF,23,4,P,1,750,2,4,0,5,6,34,498.735,0,69.390625,2,2,300,3,0
7640,1,500,SM,19,1.37,P,1,750,2,2,1,21,3,1,1,0,85.09375,1,2,0,3,0
191,0,2,SC,20,1,P,1,750,2,1,271,1,0,13,0,0.203831313,72.171875,1,0,0,3,0
5366,0,0,SG,21,1,P,1,750,2,1,30.55,8,3,18,282.53,0,70.859375,1,1,0,3,1
5311,0,0,SO,19,1,P,1,750,2,1,28.95,11,1.19,10,0,0,44.84375,1.11,1,0,3,-1
5696,1,1,SD,18,1,P,1,750,2,1.55,1,15,0.57,39,259.45,0,92.203125,1,0,33.51,5,1
-3073,1,0,SC,20,0,R,1,750,2,2,0,8.44,1.76,12.94,744,1.130627796,20.046875,1,1,0,3,1
-13085,0,0,SD,18,0,R,3,747.1666667,2,1,0,8.79,1.04,21.89,379.115,0,9.51953125,2,1,42,3,1
-10492,1,0,SA,19,1,P,1,747.0166667,2,3,0,23,2,43,286.9783333,0.037206607,46.3359375,2,3,0,3,1
14248,0,600,SK,20,1.1,P,1,739.5,2,1,64.80833333,13.20666667,1.93,25.70875,342.32,0.083504254,86.59375,1.22,1,0,3,-1
-425,1,0,SM,22,2,R,1,739,2,1,19,7.913333333,0.94,11.09,299.7541667,0.181847177,48.6875,1,0,0,3,0
-3923,0,460,SO,18,1,P,2,738.25,2,1,285,0,0,11,317.7125,0,68.75,3,1,79,3,1
-3604,1,1,SE,18,0,P,1,735,2,1,13.34,22,0,61,175.97,0,68.65625,1,1,0,3,0
7300,0,2,SO,21,1,P,2,733.5,2,1,0,8,3,23,305.46,0.185719168,63.2109375,2,1,0,3,1
4790,1,0,SG,19,0,P,1,727,2,2,34,7,0,81,317.0033333,0.09501789,84.796875,2,2,0,3,0
-5502,1,0,SE,18,0,P,1,726.6666667,2,1,8.73,13,0,2,239.07,0,82.53125,1.11,1,0,3,-1
-6293,1,0,SH,19,1,P,1,724.375,2,2,5.328333333,25,0,21,95.6,0,79.953125,1,2,0,3,1
-12549,1,1,SC,20,3,P,1,711.6666667,2,1,10,3,1.925,8,140.7866667,0.152875269,53.046875,1,1,0,3,1
-14314,1,0,SE,17,1,P,1,709.8125,2,1.19,0,8,0.57,33,204.7975,0.042573728,75.421875,2,0,19.78,5,0
1900,1,1,SM,19,0,P,1,706.1875,2,2,0,10,1,13,240.1383333,0.084443695,49.1875,2,1,0,3,0
-4150,1,0,SF,19,0,P,2,700,2,1.35,0,2,1,13,0,0.113571889,52.3671875,1,0,42.75,5,1
-10690,1,0,SN,25,4,P,1,700,2,1,34,9,7,17,1051.44,0.218536958,33.5859375,1,0,482.2966667,5,1
871,0,1,SD,22,1,P,1,700,2,3,91,7,5,15,0,0.075893876,45.7578125,1,1,0,3,4
-9445,0,1,SC,23,1,R,1,700,2,3,92.68,24,3,29,372,0.043439587,60.265625,2,1,0,3,1
-3175,1,0,SB,18,0,P,1,700,2,2,4.51,18,0,23,95.23,0,72.46875,1,1,0,3,-1
9192,0,0,SD,21,1,P,1,697.702381,2,2,89,12.105,2.96,24.965,278.65,0.029680702,55.734375,1,2,0,2,4
-10947,0,0,SB,23,1,R,1,694.5,2,1.31,0,3.86,1.24,2,555.1966667,0.23517336,68.4375,1,0,79.52666667,5,1
-4769,1,0,SA,18,0,P,2,694,2,2,11.74,19,0,14,165.9754762,0,74.65625,2,2,0,3,0
-11646,1,0,SH,19,2,R,1,689.875,2,1.12,0,10,0,11,307.005,0,73.90625,1,0,111.9883333,5,1
-6265,1,0,SB,19,1,P,1,689.3,2,1,1,18,1,17,73.68,0,85.40625,1,1,0,3,0
14564,1,0,SH,18,0,P,1,685.9642857,2,1,8.79,11,2,5,139.9748889,0,51.015625,1,1,0,3,-1
-4537,0,0,SO,26,1,R,2,685.6,2,3,190.04,6.01,2.12,11.63,629.51,0.558553927,14.69726563,4,3,0,3,0
1178,0,0,SB,20,1,P,1,682.25,2,1.54,581,0,2.69,2,450.28,0.148433843,70.125,2,0,99.42,5,0
10710,1,0,SH,20,1,P,1,671.975,2,1,41,12,2,12,284.11,0.007536911,88.03125,1,1,136,3,-1
5107,0,0,SB,18,1,P,1,670.875,2,1.29,0,1,0.38,50,265.055,0.019050388,73.171875,1,0,36.829,5,1
-148,0,0,SA,18,0,P,1,665.5,2,3,69.8,12,0,59,300.9,0.063940404,48.0234375,1,2,0,3,-1
1101,1,1,SO,19,0.406,P,1,657,2,2,5.47,2,1.075238095,9,201.9966667,0.471914071,50.859375,1,1,0,3,0
-14371,1,1,SO,22,1.41,R,1,656.952381,2,1,26,8.1,0.65,11.65,316.2425,0.008509295,57.6171875,2,1,0,3,1
-7781,1,0,SF,19,1,P,1,653.6666667,2,1,0,4,1,40,175.69,0.499794096,34.109375,1,1,0,3,1
-10995,1,1,SO,19,1,P,1,650,2,1,7.09,7,0,26,124,0.079983036,46.5,2,1,0,3,1
13376,0,0,SO,19,1,P,1,650,2,1,1,13.33,3,16.3505,31,0.135953603,77.125,1.07,1,0,3,-1
2444,1,0,SA,19,0,P,1,650,2,2,21,5,0,24,260.4516667,0.366970108,44.953125,2,1,0,3,1
-2604,0,0,SO,23,0,P,1,650,2,2,75,12.78,3,31.24,465,0.017369744,78.09375,1,1,0,3,2
3430,1,1,SO,18,0,P,1,650,2,1,6.59,20,0,37,182.9133333,0,84.359375,2,1,0,3,0
-2918,1,0,SH,18,0,P,1,644.875,2,1,0,11,0,22,117.22,0.149047588,70.046875,1,1,0,3,1
14472,0,0,SN,18,1,P,1,643.5,2,1,1,7,1,30,178.32,0,57.7890625,1,1,24,3,-1
-6380,1,0,SL,19,1,P,1,639,2,1,6.36,4,2,25,139.9,0,62.9765625,1,1,0,3,1
12690,1,0,SO,18,0.59,P,1,635.6875,2,1,6.14,7,0,27,104.6241667,0,64.40625,2,1,0,3,0
4910,0,0,SL,19,0,P,1,633,2,3,39.38,6,0,54,393.475,0,85.734375,1,3,0,3,1
-5128,1,500,SC,19,1,P,1,631.4375,2,1,0,6,0.685,54,182.91,0.141188752,73.8125,2,1,0,3,1
1032,0,1,SD,20,1.14,P,1,630.75,2,1.18,0,16,3,15,280.58,0,46.1953125,1,0,60.31,5,1
