"","Year","Month","Day","wday","disp_income","occ_code","cust_age","time_emp","res_indicator","I_01","I_02","D_02","I_03","I_04","I_05","I_06","D_01","ER_01","ER_02","P_01","S_01","S_02","CA_01","CA_02","CA_03","na_prop","id","app_id","GOOD"
"140","2005","07","09","Saturday",700,"SO",19,0,"P",1.39,500,681,9,4,23.21,0.319299262,254,10.64,0,64.84375,1,2,"1",0,1,0.1,1,-215,"0"
"141","2005","07","09","Saturday",0,"SO",20,1.02,"R",1.11,791,574.04,18.55,1.16,8,0.074684916,70.57,3.91,1.18,21.703125,1.13,2.24,"5",25.2799999999994,0,0.433333333333333,1,-218,"0"
"142","2005","07","09","Saturday",0,"SC",20,1,"R",1.07,583.5,415.41,18.4,1.19,8.54,0.220615609,45.9,5.01,1.37,37.4609375,1.06,2.24,"5",9.27999999999942,0,0.4,2,210,"1"
"143","2005","07","09","Saturday",640,"SC",29,0,"R",1.09,1344,1066.23,26,1,10.07,0.053808566,33.81,7.12,2.74,47.21875,1.02,2.38,"3",0,0,0.3,1,-201,"0"
"144","2005","07","09","Saturday",0,"SA",23,0,"P",1.11,1850,992,14,2,49,0,30,24,4,59.1015625,1,1.55,"3",0,1,0.0666666666666667,1,-223,"0"
"145","2005","07","09","Saturday",1,"SD",23,1.22,"R",1.1,1181.5,582.53,20.07,1.27,10.29,0,37.26,6.02,2.01,28.2265625,1.02,2.4,"5",41.0199999999996,0,0.466666666666667,2,219,"1"
"146","2005","07","09","Saturday",1,"SM",22,4,"R",1.05,1270,526.77,58,1,31,0,33.48,8,4,63.5546875,1,3,"3",827,1,0.133333333333333,1,-199,"0"
"147","2005","07","09","Saturday",300,"SK",21,1.18,"R",1.05,926.5,473.75,18.87,1.17,10.71,0.008786049,26.35,7.09,1.48,47.2421875,1.04,2.27,"5",14.7199999999995,0,0.433333333333333,2,212,"1"
"148","2005","07","09","Saturday",1,"SO",23,1.05,"R",1.09,768,511.78,16.5,1.18,9.43,0.312628728,24.57,6.45,1.47,51.4375,1.05,2.39,"5",5.85999999999942,0,0.433333333333333,2,217,"1"
"149","2005","07","09","Saturday",0,"SA",23,4,"P",1.23,950,61,32,4,12,0.105387383,0,13,6,47.828125,1,1,"3",0,2,0.0333333333333333,2,200,"1"
"150","2005","07","09","Saturday",260,"SO",19,0.92,"R",1,448.5,324.06,5,1.26,10.68,0.046002705,33.16,7.77,1.01,46.8984375,1,2,"5",28.0699999999999,0,0.3,2,211,"1"
"151","2005","07","09","Saturday",0,"SK",25,1.3,"P",1.12,2079.5,781.68,65,1,6,0.061730411,41.98,27,7,91.125,1.16,2.27,"3",0,0,0.233333333333333,2,197,"1"
"152","2005","07","09","Saturday",0,"SD",19,1,"R",2,614,424.99,4,1,10.95,0.356764555,230,6.81,0,40.765625,2,1,"3",11,1,0.133333333333333,2,205,"0"
"153","2005","07","09","Saturday",2,"SO",21,1.36,"R",1.19,786.5,517.2,21.4,1.18,11.78,0.187923515,25.72,8.29,1.4,74.875,1,0,"5",79.53,0,0.4,2,202,"1"
"154","2005","07","12","Tuesday",0,"SF",21,1,"P",1.26,200,618.14,11,3,4,0.424288213,46,8,4,43.96875,1,4,"1",0,2,0.0666666666666667,1,-249,"0"
"155","2005","07","12","Tuesday",1,"SO",31,1.2,"R",1.24,903,771.1,40,1,9.87,0.258034437,46.5,6.25,0,38.53125,1.06,2.03,"3",0,0,0.3,2,236,"1"
"156","2005","07","12","Tuesday",0,"SO",37,0,"R",1.31,1210,901.27,22.67,1.4,10.81,0.338299624,36.15,5.83,1.59,61.125,1,0,"5",173.95,0,0.366666666666667,1,-256,"0"
"157","2005","07","12","Tuesday",0,"SO",20,1,"P",1.03,616,494.66,18.45,1.12,11.03,0.118531911,25.57,11.88,1.59,49.265625,1.02,2.14,"5",13.6799999999994,0,0.4,2,254,"1"
"158","2005","07","12","Tuesday",0,"SC",19,1,"P",1.14,513.5,284.41,17.05,1.29,5,0.123960845,35.93,7,1,63.9453125,1,0,"5",57.74,0,0.233333333333333,1,-234,"0"
"159","2005","07","12","Tuesday",1,"SA",22,4,"P",1.25,400,373,25,1,51,0.027114147,0,18,3.65,38.984375,1,0,"3",725,1,0.0666666666666667,2,231,"1"
"160","2005","07","12","Tuesday",300,"SO",19,0.73,"P",1.08,538.5,250.34,14,1,34,0.036295542,19,11,0,74.75,1,1,"3",0,0,0.133333333333333,2,235,"1"
"161","2005","07","12","Tuesday",0,"SH",28,0,"P",1.3,1812,915.97,25,1.62,9,0,1,17,10,57.5078125,1,0,"5",356.755,0,0.166666666666667,1,-233,"0"
"162","2005","07","12","Tuesday",0,"SM",24,2,"P",1.23,1559.5,539.41,18,3,25,0,19.5,18,6,71.578125,1,0,"3",1213,2,0.133333333333333,1,-232,"0"
"163","2005","07","12","Tuesday",0,"SM",20,1,"P",1.13,946.5,279.7275,9,2,15,0.036978199,12.89,12,2,64.390625,1,4,"3",0,1,0.133333333333333,1,-248,"0"
"164","2005","07","12","Tuesday",1,"SO",20,2,"P",1.26,627.5,361.76,7,1,4,0,0,9.88,3,61.5625,1,1,"3",0,0,0.133333333333333,1,-225,"0"
"165","2005","07","12","Tuesday",0,"SD",22,1,"P",1.21,821.5,464.45,19,1,7,0,25.225,27,4,44.1875,1,1,"3",0,0,0.133333333333333,1,-242,"0"
"166","2005","07","12","Tuesday",2,"SO",19,0.7,"P",1.08,493,422.69,18.8,1.27,10.55,0.106743986,46,11.09,1.1,52.3515625,1,0,"5",26.7699999999999,0,0.366666666666667,2,230,"1"
"167","2005","07","12","Tuesday",0,"SM",22,1,"P",1.23,1834.5,659.99,27.56,1.5,16.38,0,24.04,1,5,93,1,1,"5",187.77,0,0.266666666666667,2,247,"0"
"168","2005","07","12","Tuesday",0,"SL",20,3,"P",1.22,2350,247,23,2,2,0,29.3,0,3.15,57.21875,1,1,"3",1920,1,0.1,2,245,"1"
"169","2005","07","12","Tuesday",1000,"SL",26,0,"P",1.28,350,310,10,3,24,0.025813608,0,23,8,29.3515625,1,1,"3",0,0,0.0333333333333333,2,244,"0"
"170","2005","07","12","Tuesday",1,"SD",23,1,"R",1.1,978.5,577.3,23.25,1.25,13.45,0.007063317,25.86,8.53,1.29,60.515625,1.05,2.11,"5",28.3799999999996,0,0.4,2,240,"0"
"171","2005","07","12","Tuesday",0,"FT",26,0,"P",1.2,1395,905.14,27.01,1.53,22.3,0,31.75,14.29,3.63,59.87810546886,1.04,1.79,"4",83.0299999999997,0,0.433333333333333,2,226,"0"
"172","2005","07","12","Tuesday",0,"SF",19,0.77,"R",1.09,732.5,546.04,19.53,1.14,11.55,0.36960144,33.39,7.9,1.15,54.7421875,1.05,2.15,"5",11.1799999999994,0,0.433333333333333,2,250,"1"
"173","2005","07","12","Tuesday",0,"SO",22,1,"R",2,1000.5,550.67,6,1,10.85,0.17348474,65,6.48,1.7,57.5234375,3,1,"3",504,1,0.166666666666667,1,-241,"0"
"174","2005","07","13","Wednesday",1,"SO",20,1.01,"P",1.15,493,362.81,19.7,1.36,11.14,0.217602424,51.975,8.51,0,43.1328125,1,1,"5",56.78,0,0.333333333333333,2,275,"0"
"175","2005","07","13","Wednesday",1,"SO",21,1.09,"P",1.07,950,538.75,10,1,10,0.273047115,30,28,3,60.953125,1.07,2.58,"3",0,0,0.166666666666667,2,265,"1"
"176","2005","07","13","Wednesday",540,"SO",20,1.18,"P",1.86,783.5,600.06,37,1,12.01,0.015572099,298.66,11.956,1.8,40.59375,3,1,"5",104.24,0,0.3,1,-259,"0"
"177","2005","07","13","Wednesday",0,"SO",18,1,"R",1.07,806.833333333333,524.14,17.69,1.17,9.43,0,45.86,8.59,0.845,42.5003125,1.08,2.35,"4",22.1799999999994,0,0.433333333333333,2,273,"0"
"178","2005","07","13","Wednesday",0,"SA",19,0,"P",1.12,668,430.65,15.22,1.14,11.84,0.052585086,46.5,9.21,1.19,36.203125,1.04,2.13,"5",10.3299999999994,0,0.4,1,-276,"0"
"179","2005","07","13","Wednesday",0,"SA",18,0,"P",1.05,591.5,207.58,9,1,40,0,11.61,17,0,59.5390625,1.02,4,"3",0,0,0.166666666666667,1,-260,"0"
"180","2005","07","13","Wednesday",600,"SB",20,1.13,"R",1.07,954.833333333333,535.79,18.17,1.23,16.69,0.191610963,33.82,8.4,1.75,71.09375,1.09,2.22,"5",29.1499999999995,0,0.433333333333333,2,277,"0"
"181","2005","07","13","Wednesday",0,"SL",21,3,"P",1,950,410.303333333333,5,1,3,0.028565188,1,0,0,69.5625,1,2,"3",0,0,0.0333333333333333,1,-268,"0"
"182","2005","07","13","Wednesday",0,"SB",19,1,"P",1.07,700.5,401.52,11,1.24,4,0.186843214,40,4,3,30.79296875,1.04,2.34,"5",91.17,0,0.233333333333333,2,263,"0"
"183","2005","07","13","Wednesday",0,"SB",18,1,"P",1.14,620.5,409.97,20.96,1.22,5,0,36.38,4,0.86,58.67427734376,1,0,"5",108.25,0,0.3,1,-278,"0"
"184","2005","07","13","Wednesday",2,"SH",18,0,"P",1.15,588,405.07,36,1,34,0.056967121,36.75,7,0,73.421875,1.01,2,"3",0,0,0.166666666666667,1,-272,"0"
"185","2005","07","13","Wednesday",1,"SO",19,0,"P",1,438.5,303.38,4,1,15.59,1.071026169,34,9.73,0,54.859375,1.23,2.24,"3",0,0,0.233333333333333,1,-280,"0"
"186","2005","07","13","Wednesday",0,"SB",30,1.21,"R",1.22,859.5,727.54,11,1,13.78,0.134553402,35.53,8.66,1.98,74.3125,1,1,"3",0,0,0.266666666666667,2,274,"1"
"187","2005","07","14","Thursday",700,"SB",23,1.07,"R",1.07,1278,685.09,9,1,11.74,0.226310199,30.5,6.94,1.52,58.9453125,1.04,2.58,"3",0,0,0.333333333333333,1,-299,"0"
"188","2005","07","14","Thursday",0,"SO",17,0,"P",1.1,695.5,337.32,20.25,1.11,4,0.052284813,33.9,9.7775,0.69,40.8515625,1.01,2.38,"5",1.99999999999933,0,0.4,1,-319,"0"
"189","2005","07","14","Thursday",0,"SO",30,0,"R",1.08,1795,1061.49,27.43,1.55,7.75,0.339156392,25.37,6.66,3.62,38.8125,1.04,2.42,"5",33.8099999999998,0,0.4,2,309,"0"
"190","2005","07","14","Thursday",0,"SH",19,1,"P",1.03,500,234.87,9,3,10,0,30,23,2,57.390625,1,4,"3",0,1,0.0666666666666667,2,301,"1"
"191","2005","07","14","Thursday",0,"SO",21,1.76,"P",1.19,500,155,27,1,33,0.033790593,30.86,7,4,53.8125,1,1.47,"3",1220,1,0.133333333333333,1,-313,"0"
"192","2005","07","14","Thursday",0,"SG",24,0,"P",2.04,1177.5,636.39,13,3,23,0.1391639,689,19,6,61.0703125,3,1,"3",0,0,0.1,1,-306,"0"
"193","2005","07","14","Thursday",0,"SF",17,0,"P",1.07,477.5,254.95,19.9466666666667,1.08,12,0.037961512,28.77,6,0,64.875,1.03,2.06,"5",3.88999999999929,0,0.3,2,311,"1"
"194","2005","07","14","Thursday",1200,"SN",23,2,"P",1.36,800,776,9,4,81,0.141035143,46,25,5,72.546875,1,3,"3",1,2,0.0333333333333333,1,-305,"0"
"195","2005","07","14","Thursday",0,"SO",19,1,"P",1.07,250,121.56,12,1,10,0.027951845,1,22,1,84.625,1,1.52,"3",2,1,0.1,2,294,"1"
"196","2005","07","14","Thursday",500,"SB",21,1.04,"R",1,635.5,590.01,3,1,12.47,0.630513039,73.97,9.56,1.29,71.734375,1.16,2.01,"3",0,0,0.3,2,298,"0"
"197","2005","07","14","Thursday",680,"SD",27,0,"H",1,3705.5,1150.72,2,2,18.08,0.425858148,0,13.93,7,49.2734375,1,4,"3",15,1,0.133333333333333,1,-290,"0"
"198","2005","07","14","Thursday",1,"SO",19,2,"R",1.05,665.5,304.33,20.31,1.12,13.6,0.120750077,28.68,8.24,1.23,67.140625,1.02,2.45,"5",47.8899999999996,0,0.4,2,289,"1"
"199","2005","07","14","Thursday",0,"SF",18,1,"P",1,6600,0,4,2,27,0.01602155,130,14.12,10,78.296875,2,2,"3",0,1,0.0666666666666667,1,-310,"0"
"200","2005","07","14","Thursday",0,"SM",23,5,"R",1.27,100,437.5,13,2,12.95,0,0,9.58,3,35.234375,1,1.68,"3",684,2,0.166666666666667,2,308,"1"
"201","2005","07","14","Thursday",1,"SL",26,1.94,"P",1,3200,1735,6,3,5,0.049869619,0,11.9,9,56.9296875,1,1,"3",960,2,0.0666666666666667,2,283,"1"
"202","2005","07","14","Thursday",1,"SD",20,0,"P",1,2450,791.27,2,1.76,22,0.186374583,1,26,3,55.5625,1,1,"5",451.66,0,0.1,1,-317,"0"
"203","2005","07","14","Thursday",1,"SO",19,0,"P",1,499,263.65,5,2,16,0.095434585,89,12,2,75.90625,1.23,2.44,"3",0,0,0.133333333333333,2,315,"1"
"204","2005","07","14","Thursday",0,"SF",18,0,"P",1,570.5,207.86,2,1.42,17.28,0.068286994,25,11.74,0,24.45703125,1,0,"5",44.7299999999999,0,0.2,2,304,"1"
"205","2005","07","14","Thursday",0,"SA",20,2,"R",1.05,912.5,449.68,20.52,1.2,12.17,0.063838421,27.8,6.3,1.64,79.234375,1.02,2.37,"5",42.5199999999996,0,0.4,2,291,"0"
"206","2005","07","14","Thursday",2,"SA",21,1,"P",1.05,691,281.29,44,1,23.79,0.091614693,17.15,14.44,2,37.7890625,1.03,2.51,"3",0,0,0.266666666666667,2,307,"1"
"207","2005","07","14","Thursday",0,"SB",18,0.51,"P",1.06,454,379.79,53,1,13,0.423238548,40.66,9,0,31.06640625,1.03,2.45,"3",0,0,0.233333333333333,2,286,"1"
"208","2005","07","14","Thursday",300,"SL",33,0,"R",1.17,1093.5,675.56,34,1,10.59,0.002715771,51.37,8.47,1.95,23.74609375,1,1,"3",0,0,0.233333333333333,1,-303,"0"
"209","2005","07","14","Thursday",400,"FT",44,1.92,"R",1.28,2100,1210,28,1.51,9.7,0.108848334,0,8.54,4.49,48.375,1.04,1.73,"5",275.75,0,0.3,2,295,"1"
"210","2005","07","14","Thursday",1,"SL",27,3,"R",1.27,2250,713,70,2,14.65,0.442131891,53.7,8.44,0,57.125,1,4,"3",1819,1,0.166666666666667,1,-296,"0"
"211","2005","07","14","Thursday",1,"SA",33,0,"R",1,1033,690.02,3,1,10.05,0.082145614,160,6.6,0,48.53125,2,0,"3",0,0,0.133333333333333,1,-282,"0"
"212","2005","07","15","Friday",0,"SC",18,0,"P",1.2,436.5,354.74,18.33,1.02,9,0,64.33,7.09,0.58,34.203125,1.02,2.35,"5",2.52999999999933,0,0.366666666666667,2,343,"0"
"213","2005","07","15","Friday",10,"SO",17,0.48,"P",1.08,907.5,351.15,24.02,1.18,15,0.079748106,32.38,10,0.229999999999999,66.328125,1.04,2.31,"5",1.76999999999935,0,0.366666666666667,1,-346,"0"
"214","2005","07","15","Friday",0,"SO",17,0.67,"P",1,150,171.9,1,1.13,23,0.075774368,39.3,3,0.51,80.609375,1.08,2.1,"5",6.91999999999941,0,0.266666666666667,1,-323,"0"
"215","2005","07","15","Friday",0,"SC",19,0,"P",1.09,100,206.26,18,1,23,0,30.1,11,1,60.671875,1,3,"3",121,1,0.1,1,-337,"0"
"216","2005","07","15","Friday",1,"SN",22,0,"P",1.52,889.5,571.25,7,1,10.97,0.271330017,90,0,0,57.5390625,1.34,2.11,"3",0,0,0.2,1,-330,"0"
"217","2005","07","15","Friday",0,"SA",19,0,"P",1.53,569,430.27,31,1,10,0,122.2,21,0,20.328125,1,0.91,"3",14,1,0.166666666666667,1,-324,"0"
"218","2005","07","15","Friday",1,"SA",21,1.12,"P",1.08,891.5,507.24,13,1.41,13,0.094981908,1,3,1.72,34.2265625,1.02,2.48,"5",8.48999999999937,0,0.3,2,345,"1"
"219","2005","07","15","Friday",0,"SO",23,0,"R",3,250,62,2,2,16.87,0.030386195,185,11.02,0,45,5,0,"2",153.526666666667,0,0.1,1,-360,"0"
"220","2005","07","15","Friday",0,"SO",43,0.94,"H",1.91,5150,154,34,1,25.03,0.01157138,124.95,13.65,5,90.078125,2,2,"3",0,0,0.166666666666667,1,-320,"0"
"221","2005","07","15","Friday",1,"SO",21,1.46,"P",1.14,812.5,259.79,20.62,1.18,13,0.262221587,23.98,21,2.21,33.2578125,1.04,2.34,"5",24.7999999999994,0,0.366666666666667,2,341,"1"
"222","2005","07","15","Friday",0,"SB",22,2,"P",1.11,926,405.65,35,1,20,0.176537496,26.72,12.4,4,57.9453125,1.08,2.38,"3",0,0,0.266666666666667,1,-338,"0"
"223","2005","07","15","Friday",0,"SN",29,1,"R",1.21,659.5,486.873333333333,57,1,7.45,0,52.21,6.09,1.57,26.1875,1,1,"3",0,0,0.233333333333333,1,-342,"0"
"224","2005","07","15","Friday",1,"SO",17,1,"P",1.56,667,494.75,18.88,1.32,9.75,0,129.31,0,0.54,21.37109375,1.28,1.58,"5",17.4299999999995,0,0.366666666666667,1,-358,"0"
"225","2005","07","15","Friday",800,"SB",45,1.11,"R",1.39,250,465,18,2,8.34,0.266229864,40,7.62,6,38.671875,1.22,1.81,"5",50.4199999999997,0,0.233333333333333,2,350,"1"
"226","2005","07","15","Friday",11,"SD",18,1,"P",1.29,652.75,308.93,15,2,1,0.350622478,30.3,4.6,0.82,55.28125,1,2,"3",0,1,0.2,2,333,"1"
"227","2005","07","15","Friday",0,"SN",29,0,"P",1,1225.5,832.86,6,3,13.75,0.160335346,14,8.76,4,59.8125,2,2,"5",95.7899999999999,0,0.166666666666667,1,-354,"0"
"228","2005","07","15","Friday",0,"SD",20,0,"P",1.54,756,441.95,10,1.64,12.52,0.118397041,439,3,1,20.76171875,1,0,"5",130.99,0,0.2,1,-353,"0"
"229","2005","07","15","Friday",480,"SC",21,3,"P",1.14,950,450.88,30,1,18,0.042853972,30.66,22,4,70.65625,1,1,"3",614,1,0.1,1,-325,"0"
"230","2005","07","15","Friday",1580,"SO",42,1,"R",1.98,2420.5,1625.64,23.89,2.23,6.34,0,239.89,6.38,3.84,53.75,1,1,"5",454.88,0,0.333333333333333,1,-357,"0"
"231","2005","07","15","Friday",0,"SL",22,1,"R",1,1350,619.62,2,2,11.83,0.298678624,80.77,5.78,2.4,26.51171875,1,4,"1",332.82,1,0.2,1,-348,"0"
"232","2005","07","15","Friday",0,"SA",19,1,"P",1.02,100,156.68,15,1,3,0,31.66,0,0,80.546875,1.04,2.43,"3",0,0,0.166666666666667,2,349,"1"
"233","2005","07","15","Friday",0,"SB",18,1,"P",1.2,536,311.04,19.74,1.3,5,0,40.27,4,0.53,53.1232031252,1,0,"5",66.88,0,0.3,2,322,"0"
"234","2005","07","15","Friday",0,"SO",20,1,"P",1,488.9,203.703333333333,5,1,6,0.047101932,0,1,1.33,57.4609375,1.13,2.59,"3",0,0,0.166666666666667,2,344,"0"
"235","2005","07","15","Friday",320,"SN",20,1,"P",1,1100,340.27,5,2,12,0.06029933,0,6,3,78.640625,2,2,"3",0,1,0.0333333333333333,2,352,"0"
"236","2005","07","15","Friday",1540,"FT",38,0,"R",2.01,2529,1425.72,22.09,2.36,10.09,0.089791245,283.25,9.33,4.19,51.609375,2.02,0.95,"5",127.87,0,0.4,2,321,"1"
"237","2005","07","15","Friday",0,"SO",18,0.59,"P",1.1,593,372.53,28,1,12.655,0.076987326,43.42,10.41,0.549999999999999,31.10546875,1.04,2.41,"3",0,0,0.333333333333333,2,329,"0"
"238","2005","07","15","Friday",0,"SO",17,1,"P",1.18,602,323.47,20.41,1.08,13,0.234958622,34.04,5,0.529999999999999,83.9375,1.01,2.02,"5",3.04999999999936,0,0.333333333333333,1,-331,"0"
"239","2005","07","15","Friday",0,"SE",18,0,"P",1.13,434.5,398.79,17.83,1.08,15.05,0.386072545,49.59,10.34,0.85,57.9296875,1.03,2.4,"5",0.469999999999352,0,0.4,2,339,"1"
"240","2005","07","15","Friday",0,"SO",16,0,"P",1.11,457.5,257.75,23.62,1.01,16,0.056337707,33.24,11,0.329999999999999,27.62109375,1.06,2.41,"5",-6.88089585310081e-13,0,0.333333333333333,2,327,"1"
"241","2005","07","15","Friday",0,"SN",31,1,"R",2,990.5,661.22,3,3,1,0.140711989,0,3.91,1,56.1953125,1.73,1.85,"3",0,0,0.166666666666667,1,-359,"0"
"242","2005","07","15","Friday",0,"SL",22,5,"P",1.32,7500,6076,11,4,25.03,0.025382596,20,15.375,5.46,77.4375,1,1.88,"2",2507,4,0.166666666666667,1,-326,"0"
"243","2005","07","15","Friday",1,"SG",25,1,"H",1,2024,893.91,4,1.53,17.58,0.048656508,0,9.34,3.32,75.234375,1.13,3,"5",137.37,0,0.266666666666667,1,-335,"0"
"244","2005","07","16","Saturday",0,"SH",38,1,"R",1.46,50,973.32,31,2,14.39,0.47430609,0,10.26,7,54.1640625,2,1,"3",0,0,0.133333333333333,1,-363,"0"
"245","2005","07","16","Saturday",0,"SL",20,1.43,"P",1,500,127.65,3,1,9,0,16.24,12,1.61,67.9375,1.05,2.32,"3",0,0,0.2,2,382,"1"
"246","2005","07","16","Saturday",0,"SO",23,1.27,"R",1.09,1117,703.77,14.9,1.09,11.91,0.111626403,33.36,7.43,1.97,77.203125,1.01,2.59,"5",10.5199999999995,0,0.433333333333333,2,374,"1"
"247","2005","07","16","Saturday",0,"SO",21,2,"P",1.13,1245,463.21,19,2,1,0,30.72,4,3.4,43.1171875,1,3,"3",1107,1,0.166666666666667,2,383,"0"
"248","2005","07","16","Saturday",1,"SC",23,2,"R",1.2,913.5,728.14,28,1,11.32,0.127376329,39.46,7.72,1.96333333333333,54.0390625,1,1.88,"3",0,0,0.3,1,-366,"0"
"249","2005","07","16","Saturday",0,"SM",20,2,"P",1.19,872.5,423.7,6,1.24,6,0.552401662,0,10,1,55.8203125,1.1,2.3,"5",76.2799999999997,0,0.266666666666667,2,376,"1"
"250","2005","07","16","Saturday",1,"SF",20,1,"R",1.14,500,406.9,12,1,15.09,0.201479747,0,11.56,1.5,67.796875,1,1.64,"3",360,1,0.2,2,378,"1"
"251","2005","07","16","Saturday",480,"SO",23,5,"P",1.22,200,312.79,14,2,12,0,25,14,5,81,1,1.61,"3",72,2,0.1,2,361,"1"
"252","2005","07","16","Saturday",1,"SL",21,0,"P",1.03,570,354.98,19,1.26,2,0,35.35,22,1,39.203125,1.03,2.47,"5",8.96999999999938,0,0.266666666666667,2,377,"0"
"253","2005","07","16","Saturday",1,"SA",23,1.17,"R",1.04,1118.5,729.6,22.48,1.17,8.05,0,35.64,7.2,1.67,46.8926171875,1.06,2.51,"4",12.7599999999994,0,0.466666666666667,2,368,"0"
"254","2005","07","16","Saturday",0,"FT",24,1.29,"R",1.16,992,835.1,25.35,1.41,10.46,0.044896133,60.62,6.64,1.32,17.66015625,1.02,1.98,"5",18.3299999999995,0,0.433333333333333,2,380,"1"
"255","2005","07","16","Saturday",0,"SL",20,0,"P",1,100,409.39,4,1,57,0.448951673,78.23,24,4,41.203125,3,1,"3",0,0,0.0666666666666667,1,-367,"0"
"256","2005","07","16","Saturday",0,"SO",23,3,"P",1.31,750,61,11,1,28,0.03507211,19.88,15.17,19,73.5625,1,0,"3",412,1,0.1,2,364,"1"
"257","2005","07","16","Saturday",1,"SM",22,4,"P",1.36,4300,712,7,3,20,0.082439714,0,23,5,58.671875,2,0,"3",2027,3,0.0333333333333333,2,365,"1"
"258","2005","07","16","Saturday",500,"SO",18,0.8,"P",1.07,700,182.98,7,1,2,0.042954415,14.87,11.24,1.095,54.234375,1,3,"3",2,1,0.2,2,381,"1"
"259","2005","07","19","Tuesday",0,"SB",19,0,"P",1.07,676.333333333333,360.19,22.95,1.1,38,0,49.89,14,0,32.703125,1.07,2.35,"5",13.4899999999994,0,0.3,2,404,"0"
"260","2005","07","19","Tuesday",1,"SO",17,0,"P",1.34,792,352.744,24.14,1.02,10,0.033911259,92.52,20,0,30.86328125,1.01,1.69,"5",13.8199999999994,0,0.3,1,-423,"0"
"261","2005","07","19","Tuesday",0,"SH",20,0,"P",1.2,635,309.43,10,2,13,0,79,25,2,70.234375,1,1.35,"3",0,1,0.133333333333333,1,-414,"0"
"262","2005","07","19","Tuesday",0,"SE",22,5,"P",1.19,1098,499.43,28.26,1.44,13.45,0,38.66,11.04,3.02,57.03203125,1.02,1.97,"4",123.9,0,0.433333333333333,1,-407,"0"
"263","2005","07","19","Tuesday",800,"SB",19,0.66,"P",1.16,481.5,366.36,24.19,1.23,8,0.071575919,57.86,19,0,50.1875,1,2,"5",53.29,0,0.266666666666667,2,408,"1"
"264","2005","07","19","Tuesday",1,"SE",24,1.38,"R",1.17,1291.5,647.72,6,1,10.34,0.104911156,0,7.14,1.49,44.234375,1.08,2.02,"3",0,0,0.3,2,411,"1"
"265","2005","07","19","Tuesday",0,"SO",17,1,"P",1.29,814,468.99,29.1,1.04,33,0.00519125,65.42,20,0.189999999999999,67.859375,0.999999999999999,1.46,"5",13.5099999999993,0,0.333333333333333,1,-426,"0"
"266","2005","07","19","Tuesday",1,"SO",16,0.54,"P",1.09,530.5,281.76,22.82,1.11,6,0.06401227,37.15,5,0.219999999999999,54.15625,1.03,2.1,"5",5.85999999999931,0,0.366666666666667,2,412,"1"
"267","2005","07","19","Tuesday",0,"SO",19,0,"P",1.47,420.5,326.72,6,2,35,0.18622055,230,3,1,61.15625,1,1.08,"3",33,2,0.133333333333333,2,403,"0"
"268","2005","07","19","Tuesday",0,"SN",21,4,"R",1.14,1012.5,523.85,45,1,12.03,0.42649147,42.64,9.17,1.72,47.3046875,1,1,"3",0,0,0.233333333333333,1,-417,"0"
"269","2005","07","19","Tuesday",0,"SO",19,0.68,"R",1.08,594,341.05,9,1,17.14,0.296027812,37.03,10.98,0.96,70.59375,1.04333333333333,2.27,"3",0,0,0.333333333333333,2,422,"1"
"270","2005","07","19","Tuesday",160,"SM",20,1.26,"R",1,500,330.78,3,1.28,1,0.15033786,43.33,3,0,44.46875,1,1,"5",90.86,0,0.166666666666667,1,-416,"0"
"271","2005","07","19","Tuesday",0,"SD",23,1,"R",1.08,950,472.21,31,1,13.33,0,47.43,9.27,1.36,56.04830078126,1.05333333333333,1.82,"3",0,0,0.333333333333333,1,-434,"0"
"272","2005","07","19","Tuesday",0,"SO",18,0.75,"R",1.08,934.5,370.74,21.73,1.02,9.46,0,26.41,5.9,0.349999999999999,45.491421875,1.05,2.13,"5",9.34999999999939,0,0.466666666666667,2,402,"1"
"273","2005","07","19","Tuesday",0,"SB",18,0,"P",1.06,415.5,190.88,28,1,17,0.012416982,26.51,17,0,69.515625,1.03333333333333,2.24,"3",0,0,0.2,2,420,"1"
"274","2005","07","19","Tuesday",0,"SO",18,0.43,"P",1.04,587.833333333333,165.44,10,1,47,0,18.57,24,0,55.3359375,1.05333333333333,4,"3",0,0,0.2,2,406,"1"
"275","2005","07","19","Tuesday",40,"SO",19,0.4,"P",1.14,524.5,380.41,24.94,1.06,20,0.303056599,57.37,6,0,46.375,0.999999999999999,1.48,"5",8.75999999999934,0,0.333333333333333,1,-398,"0"
"276","2005","07","19","Tuesday",1,"SO",20,1.04666666666667,"R",1.09,866,404.23,20.36,1.15,8.38,0,22.21,6.06,1.26,48.296953125,1.02,2.12,"4",5.24999999999941,0,0.466666666666667,2,430,"1"
"277","2005","07","19","Tuesday",0,"SO",21,1.50666666666667,"R",1.15,574,303.59,12,1,5,0.002307939,46.92,0,1.355,21.265625,1.07333333333333,2.27,"3",0,0,0.266666666666667,2,389,"1"
"278","2005","07","19","Tuesday",0,"SL",25,2.09,"P",1.1,1588,869.7,26,1.51,2,0,26.73,11.94,4,45.6484375,1.02,2.05,"5",282.29,0,0.366666666666667,2,429,"1"
"279","2005","07","19","Tuesday",0,"SB",18,1,"P",1.19,518.5,310.8,22,1,7,0,42.31,3,0,46.78125,2,0,"3",0,0,0.133333333333333,1,-394,"0"
